id_surat,no_surat,nama_surat,nama_surat_arab,ayat,surat,latin,terjemahan,tempat_turun,deskripsi,tema
5717,79,An-Nazi'at,النّٰزعٰت,5,فَالْمُدَبِّرٰتِ اَمْرًاۘ,falmudabbiraati amraa,dan (malaikat) yang mengatur urusan (dunia).,mekah,"Surat An NaaziÂ´aat terdiri atas 46 ayat, termasuk golongan surat-surat Makkiyah, diturunkan sesudah surat An NabaÂ´. Dinamai An NaaziÂ´aat diambil dari perkataan An NaaziÂ´aat yang terdapat pada ayat pertama surat ini. Dinamai pula as Saahirah yang diambil dari ayat 14, dinamai juga Ath Thaammah diambil dari ayat 34.",Malaikat Yang Mencabut
5718,79,An-Nazi'at,النّٰزعٰت,6,يَوْمَ تَرْجُفُ الرَّاجِفَةُۙ,yawma tarjufu rraajifa,"(Sungguh, kamu akan dibangkitkan) pada hari ketika tiupan pertama mengguncangkan alam,",mekah,"Surat An NaaziÂ´aat terdiri atas 46 ayat, termasuk golongan surat-surat Makkiyah, diturunkan sesudah surat An NabaÂ´. Dinamai An NaaziÂ´aat diambil dari perkataan An NaaziÂ´aat yang terdapat pada ayat pertama surat ini. Dinamai pula as Saahirah yang diambil dari ayat 14, dinamai juga Ath Thaammah diambil dari ayat 34.",Malaikat Yang Mencabut
5719,79,An-Nazi'at,النّٰزعٰت,7,تَتْبَعُهَا الرَّادِفَةُ ۗ,tatba'uhaa rraadifa,(tiupan pertama) itu diiringi oleh tiupan kedua.,mekah,"Surat An NaaziÂ´aat terdiri atas 46 ayat, termasuk golongan surat-surat Makkiyah, diturunkan sesudah surat An NabaÂ´. Dinamai An NaaziÂ´aat diambil dari perkataan An NaaziÂ´aat yang terdapat pada ayat pertama surat ini. Dinamai pula as Saahirah yang diambil dari ayat 14, dinamai juga Ath Thaammah diambil dari ayat 34.",Malaikat Yang Mencabut
5720,79,An-Nazi'at,النّٰزعٰت,8,قُلُوْبٌ يَّوْمَىِٕذٍ وَّاجِفَةٌۙ,quluubun yawma-idzin waajifa,"Hati manusia pada waktu itu merasa sangat takut,",mekah,"Surat An NaaziÂ´aat terdiri atas 46 ayat, termasuk golongan surat-surat Makkiyah, diturunkan sesudah surat An NabaÂ´. Dinamai An NaaziÂ´aat diambil dari perkataan An NaaziÂ´aat yang terdapat pada ayat pertama surat ini. Dinamai pula as Saahirah yang diambil dari ayat 14, dinamai juga Ath Thaammah diambil dari ayat 34.",Malaikat Yang Mencabut
5721,79,An-Nazi'at,النّٰزعٰت,9,اَبْصَارُهَا خَاشِعَةٌ  ۘ,abshaaruhaa khaasyi'a,pandangannya tunduk.,mekah,"Surat An NaaziÂ´aat terdiri atas 46 ayat, termasuk golongan surat-surat Makkiyah, diturunkan sesudah surat An NabaÂ´. Dinamai An NaaziÂ´aat diambil dari perkataan An NaaziÂ´aat yang terdapat pada ayat pertama surat ini. Dinamai pula as Saahirah yang diambil dari ayat 14, dinamai juga Ath Thaammah diambil dari ayat 34.",Malaikat Yang Mencabut
5722,79,An-Nazi'at,النّٰزعٰت,10,يَقُوْلُوْنَ ءَاِنَّا لَمَرْدُوْدُوْنَ فِى الْحَافِرَةِۗ,yaquuluuna a-innaa lamarduuduuna fii lhaafira,"(Orang-orang kafir) berkata, “Apakah kita benar-benar akan dikembalikan kepada kehidupan yang semula?",mekah,"Surat An NaaziÂ´aat terdiri atas 46 ayat, termasuk golongan surat-surat Makkiyah, diturunkan sesudah surat An NabaÂ´. Dinamai An NaaziÂ´aat diambil dari perkataan An NaaziÂ´aat yang terdapat pada ayat pertama surat ini. Dinamai pula as Saahirah yang diambil dari ayat 14, dinamai juga Ath Thaammah diambil dari ayat 34.",Malaikat Yang Mencabut
5723,79,An-Nazi'at,النّٰزعٰت,11,ءَاِذَا كُنَّا عِظَامًا نَّخِرَةً ۗ,a-idzaa kunnaa 'izhaaman nakhira,Apakah (akan dibangkitkan juga) apabila kita telah menjadi tulang belulang yang hancur?”,mekah,"Surat An NaaziÂ´aat terdiri atas 46 ayat, termasuk golongan surat-surat Makkiyah, diturunkan sesudah surat An NabaÂ´. Dinamai An NaaziÂ´aat diambil dari perkataan An NaaziÂ´aat yang terdapat pada ayat pertama surat ini. Dinamai pula as Saahirah yang diambil dari ayat 14, dinamai juga Ath Thaammah diambil dari ayat 34.",Malaikat Yang Mencabut
5724,79,An-Nazi'at,النّٰزعٰت,12,قَالُوْا تِلْكَ اِذًا كَرَّةٌ خَاسِرَةٌ  ۘ,qaaluu tilka idzan karratun khaasira,"Mereka berkata, “Kalau demikian, itu adalah suatu pengembalian yang merugikan.”",mekah,"Surat An NaaziÂ´aat terdiri atas 46 ayat, termasuk golongan surat-surat Makkiyah, diturunkan sesudah surat An NabaÂ´. Dinamai An NaaziÂ´aat diambil dari perkataan An NaaziÂ´aat yang terdapat pada ayat pertama surat ini. Dinamai pula as Saahirah yang diambil dari ayat 14, dinamai juga Ath Thaammah diambil dari ayat 34.",Malaikat Yang Mencabut
5725,79,An-Nazi'at,النّٰزعٰت,13,فَاِنَّمَا هِيَ زَجْرَةٌ وَّاحِدَةٌۙ,fa-innamaa hiya zajratun waahida,Maka pengembalian itu hanyalah dengan sekali tiupan saja.,mekah,"Surat An NaaziÂ´aat terdiri atas 46 ayat, termasuk golongan surat-surat Makkiyah, diturunkan sesudah surat An NabaÂ´. Dinamai An NaaziÂ´aat diambil dari perkataan An NaaziÂ´aat yang terdapat pada ayat pertama surat ini. Dinamai pula as Saahirah yang diambil dari ayat 14, dinamai juga Ath Thaammah diambil dari ayat 34.",Malaikat Yang Mencabut
5726,79,An-Nazi'at,النّٰزعٰت,14,فَاِذَا هُمْ بِالسَّاهِرَةِۗ,fa-idzaa hum bissaahira,Maka seketika itu mereka hidup kembali di bumi (yang baru).,mekah,"Surat An NaaziÂ´aat terdiri atas 46 ayat, termasuk golongan surat-surat Makkiyah, diturunkan sesudah surat An NabaÂ´. Dinamai An NaaziÂ´aat diambil dari perkataan An NaaziÂ´aat yang terdapat pada ayat pertama surat ini. Dinamai pula as Saahirah yang diambil dari ayat 14, dinamai juga Ath Thaammah diambil dari ayat 34.",Malaikat Yang Mencabut
5727,79,An-Nazi'at,النّٰزعٰت,15,هَلْ اَتٰىكَ حَدِيْثُ مُوْسٰىۘ,hal ataaka hadiitsu muusaa,Sudahkah sampai kepadamu (Muhammad) kisah Musa?,mekah,"Surat An NaaziÂ´aat terdiri atas 46 ayat, termasuk golongan surat-surat Makkiyah, diturunkan sesudah surat An NabaÂ´. Dinamai An NaaziÂ´aat diambil dari perkataan An NaaziÂ´aat yang terdapat pada ayat pertama surat ini. Dinamai pula as Saahirah yang diambil dari ayat 14, dinamai juga Ath Thaammah diambil dari ayat 34.",Malaikat Yang Mencabut
5728,79,An-Nazi'at,النّٰزعٰت,16,اِذْ نَادٰىهُ رَبُّهٗ بِالْوَادِ الْمُقَدَّسِ طُوًىۚ,idz naadaahu rabbuhu bilwaadi lmuqaddasi thuwaa,Ketika Tuhan memanggilnya (Musa) di lembah suci yaitu Lembah Tuwa;,mekah,"Surat An NaaziÂ´aat terdiri atas 46 ayat, termasuk golongan surat-surat Makkiyah, diturunkan sesudah surat An NabaÂ´. Dinamai An NaaziÂ´aat diambil dari perkataan An NaaziÂ´aat yang terdapat pada ayat pertama surat ini. Dinamai pula as Saahirah yang diambil dari ayat 14, dinamai juga Ath Thaammah diambil dari ayat 34.",Malaikat Yang Mencabut
5729,79,An-Nazi'at,النّٰزعٰت,17,اِذْهَبْ اِلٰى فِرْعَوْنَ اِنَّهٗ طَغٰىۖ,idzhab ilaa fir'awna innahu thaghaa,"pergilah engkau kepada Fir‘aun! Sesungguhnya dia telah melampaui batas,",mekah,"Surat An NaaziÂ´aat terdiri atas 46 ayat, termasuk golongan surat-surat Makkiyah, diturunkan sesudah surat An NabaÂ´. Dinamai An NaaziÂ´aat diambil dari perkataan An NaaziÂ´aat yang terdapat pada ayat pertama surat ini. Dinamai pula as Saahirah yang diambil dari ayat 14, dinamai juga Ath Thaammah diambil dari ayat 34.",Malaikat Yang Mencabut
5730,79,An-Nazi'at,النّٰزعٰت,18,فَقُلْ هَلْ لَّكَ اِلٰٓى اَنْ تَزَكّٰىۙ,faqul hal laka ilaa an tazakkaa,"Maka katakanlah (kepada Fir‘aun), “Adakah keinginanmu untuk membersihkan diri (dari kesesatan),",mekah,"Surat An NaaziÂ´aat terdiri atas 46 ayat, termasuk golongan surat-surat Makkiyah, diturunkan sesudah surat An NabaÂ´. Dinamai An NaaziÂ´aat diambil dari perkataan An NaaziÂ´aat yang terdapat pada ayat pertama surat ini. Dinamai pula as Saahirah yang diambil dari ayat 14, dinamai juga Ath Thaammah diambil dari ayat 34.",Malaikat Yang Mencabut
5731,79,An-Nazi'at,النّٰزعٰت,19,وَاَهْدِيَكَ اِلٰى رَبِّكَ فَتَخْشٰىۚ,wa-ahdiyaka ilaa rabbika fatakhsyaa,dan engkau akan kupimpin ke jalan Tuhanmu agar engkau takut kepada-Nya?”,mekah,"Surat An NaaziÂ´aat terdiri atas 46 ayat, termasuk golongan surat-surat Makkiyah, diturunkan sesudah surat An NabaÂ´. Dinamai An NaaziÂ´aat diambil dari perkataan An NaaziÂ´aat yang terdapat pada ayat pertama surat ini. Dinamai pula as Saahirah yang diambil dari ayat 14, dinamai juga Ath Thaammah diambil dari ayat 34.",Malaikat Yang Mencabut
5732,79,An-Nazi'at,النّٰزعٰت,20,فَاَرٰىهُ الْاٰيَةَ الْكُبْرٰىۖ,fa-araahu l-aayata lkubraa,Lalu (Musa) memperlihatkan kepadanya mukjizat yang besar.,mekah,"Surat An NaaziÂ´aat terdiri atas 46 ayat, termasuk golongan surat-surat Makkiyah, diturunkan sesudah surat An NabaÂ´. Dinamai An NaaziÂ´aat diambil dari perkataan An NaaziÂ´aat yang terdapat pada ayat pertama surat ini. Dinamai pula as Saahirah yang diambil dari ayat 14, dinamai juga Ath Thaammah diambil dari ayat 34.",Malaikat Yang Mencabut
5733,79,An-Nazi'at,النّٰزعٰت,21,فَكَذَّبَ وَعَصٰىۖ,fakadzdzaba wa'ashaa,Tetapi dia (Fir‘aun) mendustakan dan mendurhakai.,mekah,"Surat An NaaziÂ´aat terdiri atas 46 ayat, termasuk golongan surat-surat Makkiyah, diturunkan sesudah surat An NabaÂ´. Dinamai An NaaziÂ´aat diambil dari perkataan An NaaziÂ´aat yang terdapat pada ayat pertama surat ini. Dinamai pula as Saahirah yang diambil dari ayat 14, dinamai juga Ath Thaammah diambil dari ayat 34.",Malaikat Yang Mencabut
5734,79,An-Nazi'at,النّٰزعٰت,22,ثُمَّ اَدْبَرَ يَسْعٰىۖ,tsumma adbara yas'aa,Kemudian dia berpaling seraya berusaha menantang (Musa).,mekah,"Surat An NaaziÂ´aat terdiri atas 46 ayat, termasuk golongan surat-surat Makkiyah, diturunkan sesudah surat An NabaÂ´. Dinamai An NaaziÂ´aat diambil dari perkataan An NaaziÂ´aat yang terdapat pada ayat pertama surat ini. Dinamai pula as Saahirah yang diambil dari ayat 14, dinamai juga Ath Thaammah diambil dari ayat 34.",Malaikat Yang Mencabut
5735,79,An-Nazi'at,النّٰزعٰت,23,فَحَشَرَ فَنَادٰىۖ,fahasyara fanaadaa,Kemudian dia mengumpulkan (pembesar-pembesarnya) lalu berseru (memanggil kaumnya).,mekah,"Surat An NaaziÂ´aat terdiri atas 46 ayat, termasuk golongan surat-surat Makkiyah, diturunkan sesudah surat An NabaÂ´. Dinamai An NaaziÂ´aat diambil dari perkataan An NaaziÂ´aat yang terdapat pada ayat pertama surat ini. Dinamai pula as Saahirah yang diambil dari ayat 14, dinamai juga Ath Thaammah diambil dari ayat 34.",Malaikat Yang Mencabut
5736,79,An-Nazi'at,النّٰزعٰت,24,فَقَالَ اَنَا۠ رَبُّكُمُ الْاَعْلٰىۖ,faqaala anaa rabbukumu l-a'laa,"(Seraya) berkata, “Akulah tuhanmu yang paling tinggi.”",mekah,"Surat An NaaziÂ´aat terdiri atas 46 ayat, termasuk golongan surat-surat Makkiyah, diturunkan sesudah surat An NabaÂ´. Dinamai An NaaziÂ´aat diambil dari perkataan An NaaziÂ´aat yang terdapat pada ayat pertama surat ini. Dinamai pula as Saahirah yang diambil dari ayat 14, dinamai juga Ath Thaammah diambil dari ayat 34.",Malaikat Yang Mencabut
5737,79,An-Nazi'at,النّٰزعٰت,25,فَاَخَذَهُ اللّٰهُ نَكَالَ الْاٰخِرَةِ وَالْاُوْلٰىۗ,fa-akhadzahu laahu nakaala l-aakhirati wal-uulaa,Maka Allah menghukumnya dengan azab di akhirat dan siksaan di dunia.,mekah,"Surat An NaaziÂ´aat terdiri atas 46 ayat, termasuk golongan surat-surat Makkiyah, diturunkan sesudah surat An NabaÂ´. Dinamai An NaaziÂ´aat diambil dari perkataan An NaaziÂ´aat yang terdapat pada ayat pertama surat ini. Dinamai pula as Saahirah yang diambil dari ayat 14, dinamai juga Ath Thaammah diambil dari ayat 34.",Malaikat Yang Mencabut
5738,79,An-Nazi'at,النّٰزعٰت,26,اِنَّ فِيْ ذٰلِكَ لَعِبْرَةً لِّمَنْ يَّخْشٰى ۗ ࣖ,inna fii dzaalika la'ibratan liman yakhsyaa,"Sungguh, pada yang demikian itu terdapat pelajaran bagi orang yang takut (kepada Allah).",mekah,"Surat An NaaziÂ´aat terdiri atas 46 ayat, termasuk golongan surat-surat Makkiyah, diturunkan sesudah surat An NabaÂ´. Dinamai An NaaziÂ´aat diambil dari perkataan An NaaziÂ´aat yang terdapat pada ayat pertama surat ini. Dinamai pula as Saahirah yang diambil dari ayat 14, dinamai juga Ath Thaammah diambil dari ayat 34.",Malaikat Yang Mencabut
5739,79,An-Nazi'at,النّٰزعٰت,27,ءَاَنْتُمْ اَشَدُّ خَلْقًا اَمِ السَّمَاۤءُ ۚ بَنٰىهَاۗ,a-antum asyaddu khalqan ami ssamaau banaahaa,Apakah penciptaan kamu yang lebih hebat ataukah langit yang telah dibangun-Nya?,mekah,"Surat An NaaziÂ´aat terdiri atas 46 ayat, termasuk golongan surat-surat Makkiyah, diturunkan sesudah surat An NabaÂ´. Dinamai An NaaziÂ´aat diambil dari perkataan An NaaziÂ´aat yang terdapat pada ayat pertama surat ini. Dinamai pula as Saahirah yang diambil dari ayat 14, dinamai juga Ath Thaammah diambil dari ayat 34.",Malaikat Yang Mencabut
5740,79,An-Nazi'at,النّٰزعٰت,28,رَفَعَ سَمْكَهَا فَسَوّٰىهَاۙ,rafa'a samkahaa fasawwaahaa,"Dia telah meninggikan bangunannya lalu menyempurnakannya,",mekah,"Surat An NaaziÂ´aat terdiri atas 46 ayat, termasuk golongan surat-surat Makkiyah, diturunkan sesudah surat An NabaÂ´. Dinamai An NaaziÂ´aat diambil dari perkataan An NaaziÂ´aat yang terdapat pada ayat pertama surat ini. Dinamai pula as Saahirah yang diambil dari ayat 14, dinamai juga Ath Thaammah diambil dari ayat 34.",Malaikat Yang Mencabut
5741,79,An-Nazi'at,النّٰزعٰت,29,وَاَغْطَشَ لَيْلَهَا وَاَخْرَجَ ضُحٰىهَاۖ,wa-aghthasya laylahaa wa-akhraja dhuhaahaa,"dan Dia menjadikan malamnya (gelap gulita), dan menjadikan siangnya (terang benderang).",mekah,"Surat An NaaziÂ´aat terdiri atas 46 ayat, termasuk golongan surat-surat Makkiyah, diturunkan sesudah surat An NabaÂ´. Dinamai An NaaziÂ´aat diambil dari perkataan An NaaziÂ´aat yang terdapat pada ayat pertama surat ini. Dinamai pula as Saahirah yang diambil dari ayat 14, dinamai juga Ath Thaammah diambil dari ayat 34.",Malaikat Yang Mencabut
5742,79,An-Nazi'at,النّٰزعٰت,30,وَالْاَرْضَ بَعْدَ ذٰلِكَ دَحٰىهَاۗ,wal-ardha ba'da dzaalika dahaahaa,Dan setelah itu bumi Dia hamparkan.,mekah,"Surat An NaaziÂ´aat terdiri atas 46 ayat, termasuk golongan surat-surat Makkiyah, diturunkan sesudah surat An NabaÂ´. Dinamai An NaaziÂ´aat diambil dari perkataan An NaaziÂ´aat yang terdapat pada ayat pertama surat ini. Dinamai pula as Saahirah yang diambil dari ayat 14, dinamai juga Ath Thaammah diambil dari ayat 34.",Malaikat Yang Mencabut
5743,79,An-Nazi'at,النّٰزعٰت,31,اَخْرَجَ مِنْهَا مَاۤءَهَا وَمَرْعٰىهَاۖ,akhraja minhaa maa-ahaa wamar'aahaa,"Darinya Dia pancarkan mata air, dan (ditumbuhkan) tumbuh-tumbuhannya.",mekah,"Surat An NaaziÂ´aat terdiri atas 46 ayat, termasuk golongan surat-surat Makkiyah, diturunkan sesudah surat An NabaÂ´. Dinamai An NaaziÂ´aat diambil dari perkataan An NaaziÂ´aat yang terdapat pada ayat pertama surat ini. Dinamai pula as Saahirah yang diambil dari ayat 14, dinamai juga Ath Thaammah diambil dari ayat 34.",Malaikat Yang Mencabut
5744,79,An-Nazi'at,النّٰزعٰت,32,وَالْجِبَالَ اَرْسٰىهَاۙ,waljibaala arsaahaa,Dan gunung-gunung Dia pancangkan dengan teguh.,mekah,"Surat An NaaziÂ´aat terdiri atas 46 ayat, termasuk golongan surat-surat Makkiyah, diturunkan sesudah surat An NabaÂ´. Dinamai An NaaziÂ´aat diambil dari perkataan An NaaziÂ´aat yang terdapat pada ayat pertama surat ini. Dinamai pula as Saahirah yang diambil dari ayat 14, dinamai juga Ath Thaammah diambil dari ayat 34.",Malaikat Yang Mencabut
5745,79,An-Nazi'at,النّٰزعٰت,33,مَتَاعًا لَّكُمْ وَلِاَنْعَامِكُمْۗ,mataa'an lakum wali-an'aamikum,(Semua itu) untuk kesenanganmu dan untuk hewan-hewan ternakmu.,mekah,"Surat An NaaziÂ´aat terdiri atas 46 ayat, termasuk golongan surat-surat Makkiyah, diturunkan sesudah surat An NabaÂ´. Dinamai An NaaziÂ´aat diambil dari perkataan An NaaziÂ´aat yang terdapat pada ayat pertama surat ini. Dinamai pula as Saahirah yang diambil dari ayat 14, dinamai juga Ath Thaammah diambil dari ayat 34.",Malaikat Yang Mencabut
5746,79,An-Nazi'at,النّٰزعٰت,34,فَاِذَا جَاۤءَتِ الطَّاۤمَّةُ الْكُبْرٰىۖ,fa-idzaa jaa-ati ththaammatu lkubraa,"Maka apabila malapetaka besar (hari Kiamat) telah datang,",mekah,"Surat An NaaziÂ´aat terdiri atas 46 ayat, termasuk golongan surat-surat Makkiyah, diturunkan sesudah surat An NabaÂ´. Dinamai An NaaziÂ´aat diambil dari perkataan An NaaziÂ´aat yang terdapat pada ayat pertama surat ini. Dinamai pula as Saahirah yang diambil dari ayat 14, dinamai juga Ath Thaammah diambil dari ayat 34.",Malaikat Yang Mencabut
5747,79,An-Nazi'at,النّٰزعٰت,35,يَوْمَ يَتَذَكَّرُ الْاِنْسَانُ مَا سَعٰىۙ,yawma yatadzakkaru l-insaanu maa sa'aa,"yaitu pada hari (ketika) manusia teringat akan apa yang telah dikerjakannya,",mekah,"Surat An NaaziÂ´aat terdiri atas 46 ayat, termasuk golongan surat-surat Makkiyah, diturunkan sesudah surat An NabaÂ´. Dinamai An NaaziÂ´aat diambil dari perkataan An NaaziÂ´aat yang terdapat pada ayat pertama surat ini. Dinamai pula as Saahirah yang diambil dari ayat 14, dinamai juga Ath Thaammah diambil dari ayat 34.",Malaikat Yang Mencabut
5748,79,An-Nazi'at,النّٰزعٰت,36,وَبُرِّزَتِ الْجَحِيْمُ لِمَنْ يَّرٰى,waburrizati ljahiimu liman yaraa,dan neraka diperlihatkan dengan jelas kepada setiap orang yang melihat.,mekah,"Surat An NaaziÂ´aat terdiri atas 46 ayat, termasuk golongan surat-surat Makkiyah, diturunkan sesudah surat An NabaÂ´. Dinamai An NaaziÂ´aat diambil dari perkataan An NaaziÂ´aat yang terdapat pada ayat pertama surat ini. Dinamai pula as Saahirah yang diambil dari ayat 14, dinamai juga Ath Thaammah diambil dari ayat 34.",Malaikat Yang Mencabut
5749,79,An-Nazi'at,النّٰزعٰت,37,فَاَمَّا مَنْ طَغٰىۖ,fa-ammaa man thaghaa,"Maka adapun orang yang melampaui batas,",mekah,"Surat An NaaziÂ´aat terdiri atas 46 ayat, termasuk golongan surat-surat Makkiyah, diturunkan sesudah surat An NabaÂ´. Dinamai An NaaziÂ´aat diambil dari perkataan An NaaziÂ´aat yang terdapat pada ayat pertama surat ini. Dinamai pula as Saahirah yang diambil dari ayat 14, dinamai juga Ath Thaammah diambil dari ayat 34.",Malaikat Yang Mencabut
5750,79,An-Nazi'at,النّٰزعٰت,38,وَاٰثَرَ الْحَيٰوةَ الدُّنْيَاۙ,waaatsara lhayaata ddunyaa,"dan lebih mengutamakan kehidupan dunia,",mekah,"Surat An NaaziÂ´aat terdiri atas 46 ayat, termasuk golongan surat-surat Makkiyah, diturunkan sesudah surat An NabaÂ´. Dinamai An NaaziÂ´aat diambil dari perkataan An NaaziÂ´aat yang terdapat pada ayat pertama surat ini. Dinamai pula as Saahirah yang diambil dari ayat 14, dinamai juga Ath Thaammah diambil dari ayat 34.",Malaikat Yang Mencabut
5751,79,An-Nazi'at,النّٰزعٰت,39,فَاِنَّ الْجَحِيْمَ هِيَ الْمَأْوٰىۗ,fa-inna ljahiima hiya lma/waa,"maka sungguh, nerakalah tempat tinggalnya.",mekah,"Surat An NaaziÂ´aat terdiri atas 46 ayat, termasuk golongan surat-surat Makkiyah, diturunkan sesudah surat An NabaÂ´. Dinamai An NaaziÂ´aat diambil dari perkataan An NaaziÂ´aat yang terdapat pada ayat pertama surat ini. Dinamai pula as Saahirah yang diambil dari ayat 14, dinamai juga Ath Thaammah diambil dari ayat 34.",Malaikat Yang Mencabut
